net,length_um
_1334_,392.4
_0458_,392.1
_0334_,392.08
clknet_5_15__leaf_clk,391.36
net166,391.3
_1815_,391.02
_0816_,390.42
_0223_,390.37
_2316_,390.2
_2129_,389.88
clknet_3_6_0_clk,389.68
_0257_,389.64
net588,389.315
net422,389.18
_0270_,389.16
_0643_,389.14
_0180_,388.7
_1806_,388.68
_0322_,388.46
net356,388.3
_2155_,387.95
net461,387.38
_1093_,387.1
net74,387.05
_2044_,386.82
net357,386.7
RF.registers\[6\]\[23\],386.64
_1245_,386.24
net251,386.02
_1561_,385.93
_0150_,385.88
_0654_,385.12
clknet_3_0_0_clk,385.07
net330,384.92
_1142_,384.84
_1421_,384.68
_0320_,384.64
clknet_3_4_0_clk,384.11
_0297_,383.54
_1995_,382.91
net226,382.88
net559,382.34
RF.registers\[15\]\[13\],382.28
_2202_,382.14
_1053_,382.12
_1468_,382.08
_1865_,382.08
_1790_,381.54
_1698_,381.1
_1545_,380.98
_0748_,380.16
_1088_,380.04
_1241_,380
net260,380
_1389_,379.94
_1187_,379.22
net245,379.22
_1929_,379.14
net380,379.08
_0152_,378.8
_0410_,376.24
_0282_,376.08
_0181_,375.62
RF.registers\[10\]\[9\],375.07
_1391_,374.94
_2041_,374.18
clknet_3_7_0_clk,374.15
_0932_,374.04
net279,373.92
_1237_,373.715
_0404_,373.62
net49,373.58
net516,373.58
net192,373.48
_0935_,373.36
_2164_,373.14
clknet_5_9__leaf_clk,372.98
net79,372.78
_1958_,372.64
_1162_,371.74
_0786_,371.7
_2039_,371.47
_2009_,371.28
_0477_,370.98
_1024_,370.56
_1872_,370.08
clknet_5_19__leaf_clk,369.38
net521,369.14
clknet_5_12__leaf_clk,369.02
_1816_,368.69
_2127_,368.2
net246,368.16
_2033_,368.12
_1951_,368.02
net259,367.82
_2093_,367.62
net144,367.08
_0585_,366.88
_2223_,366.78
_0954_,366.52
_2172_,366.28
net539,366.18
_1291_,366.16
_1474_,363.7
_1056_,363.22
_2092_,362.78
_1183_,362.6
_2042_,362.58
_1693_,362.06
_1918_,361.1
net355,361.08
_0498_,360.82
_0288_,360.12
_1496_,360.02
net522,360
_0212_,359.38
_1404_,359.26
net243,358.86
_0857_,358.78
_1615_,358.54
_2022_,358.42
_0651_,358.08
_1003_,358.06
net32,358.02
_1763_,357.44
net193,357.42
_1652_,356.1
_1877_,356.08
_0099_,355.98
net194,355.54
_0527_,355.27
_2032_,355.23
net351,355.12
clknet_3_2_0_clk,355.1
clknet_5_1__leaf_clk,354.86
_0371_,354.84
net238,354.72
_0393_,354.35
_0157_,352.82
RF.registers\[25\]\[6\],352.34
_0605_,352.24
_1708_,352.24
net159,351.8
_1369_,351.6
net453,351.28
RF.registers\[15\]\[2\],350.82
_0457_,350.695
clknet_3_5_0_clk,350.59
_1337_,350.45
_0009_,350.44
_1668_,350.28
_1618_,349.55
_1407_,349.44
_1281_,348.02
_0716_,347.84
net225,347.62
_0933_,347.36
_1051_,346.76
RF.registers\[20\]\[30\],346.74
_0596_,346.48
_0870_,345.88
_2089_,345.6
_2064_,345.4
_1933_,345.24
_1230_,345.2
_1789_,345.08
_0103_,344.355
_1968_,344.3
net535,343.96
_1042_,341.96
_2274_,341.44
net451,341.22
_2112_,341.12
_1188_,340.76
net585,340.76
_2168_,340.58
_0655_,338.88
_1783_,338.68
_1010_,338.54
_1774_,338.5
_1717_,337.84
_1860_,337.68
_2232_,336.96
_1638_,336.6
RF.registers\[21\]\[9\],336.51
_1934_,335.94
_2024_,335.92
_2074_,335.83
_0456_,335.82
net406,335.48
_0406_,334.66
_0446_,334.58
_1731_,333.82
_0780_,333.64
_0241_,333.56
_1262_,333.52
_0569_,333.38
_1080_,333.18
_1017_,333.06
_2238_,333.02
_1266_,332.98
_1210_,331.12
_1926_,330.68
_1553_,330.06
_1887_,329.38
_0401_,328.84
_0631_,328.42
clknet_5_7__leaf_clk,328.4
net204,328.24
net358,328.2
_0395_,327.4
_2264_,327.33
net470,326.98
_2137_,326.02
net455,325.54
net452,325.24
_1735_,325.18
_1650_,325.12
_0368_,325.1
_1605_,324.86
net234,324.68
_1602_,324.26
_0793_,324.04
_0328_,323.84
_1756_,323.36
_0106_,322.7
_1139_,322.02
_1152_,321.4
_0312_,321.08
_2001_,320.8
clknet_5_3__leaf_clk,320.08
_0367_,319.685
_2228_,319.62
_0877_,319.02
net261,318.7
_0094_,318.64
_0400_,318.42
_2114_,317.96
net469,317.875
RF.registers\[9\]\[10\],316.64
_1535_,316.615
net99,316.3
_1348_,315.7
_1517_,315.46
net350,315.04
_1556_,313.24
_1534_,313.18
_1657_,312.68
net375,312.34
_1800_,311.81
_1673_,311.6
_1089_,311.46
_1226_,311.34
_1821_,310.2
_1408_,309.88
net280,309.66
ID.pc\[3\],309.62
_0293_,308.88
net413,308.64
_1189_,307.68
_1998_,307.26
net274,306.3
_2020_,306.22
_1200_,306.06
_1402_,305.9
_1874_,305.84
_0298_,305.82
_0148_,305.68
_1960_,305.56
net307,305.22
_0144_,305.16
_2252_,305.04
_0526_,304.42
clknet_5_2__leaf_clk,304.02
_1472_,303.48
net239,303.24
_0723_,303.14
_1512_,302.96
_0069_,302.88
net148,302.66
net573,302.28
net415,302
_1988_,301.78
_1863_,301.44
net277,301.12
_1004_,301.08
_0618_,300.16
_0357_,299.68
_0437_,299.36
_0990_,299.32
_0189_,299.04
net303,298.88
net311,298.46
net35,297.05
_0928_,296.76
_0613_,296.62
_1742_,296.25
net412,295.84
_1550_,295.22
_2212_,294.145
_0792_,293.38
net270,292.58
_0327_,292.48
_1081_,291.76
_0876_,291.74
_2142_,291.54
_2043_,291.32
_0764_,290.76
net520,290.72
net471,290.7
_0364_,289.88
_1584_,289.8
net309,289.28
_1288_,289.09
net553,287.52
_1702_,287.48
_1823_,286.84
_0507_,286.28
net276,285.68
_0163_,285.38
_0911_,284.67
_0862_,284.56
net272,281.8
_0030_,281.28
_0231_,280.78
_1163_,280.08
_1057_,279.91
net333,279.15
net290,278.86
net310,278.86
_1313_,278.56
net147,278.24
_2201_,277.92
RF.registers\[0\]\[13\],277.56
_0672_,277.4
RF.registers\[5\]\[16\],277.07
_2126_,276.57
net322,276.56
_1409_,276.48
net12,275.18
net294,275.1
_0827_,274.84
net321,274.4
net302,273.66
_0439_,272.94
net386,271.14
_1559_,270.7
net320,270.28
_1213_,270.15
_1904_,270.08
_2262_,270
net454,269.85
_1005_,269.76
_1418_,269.64
_1949_,268.8
net541,267.84
_1688_,267.575
net450,267.3
_2239_,267.2
_0754_,265.695
_0732_,265
net237,264.86
net7,264.76
net146,264.74
net552,264.44
net269,263.9
_0222_,263.22
_1040_,262.52
_2088_,262.28
_1184_,262.08
_0435_,261.08
_0882_,259.86
_1121_,259.52
_0766_,259.48
net293,259.38
net465,258.42
_2069_,258.1
net549,258.08
_0391_,257.38
net457,257.24
_1722_,256.96
_1243_,256.5
net506,256.08
_1125_,255.9
_1464_,255.32
_2055_,255.1
RF.registers\[8\]\[14\],254.76
net335,254.16
_1030_,252.94
_0469_,252.82
_1324_,252.76
net275,252.6
_1427_,252.52
_1452_,252.32
_1440_,251.57
_0783_,251.08
_0906_,249.34
_0066_,249.02
net550,249
net456,248.06
_1271_,247.96
_1999_,247.32
net292,247.24
_2261_,247.04
_0414_,247
_0919_,247
_2278_,246.56
_0269_,246.48
_0499_,246.14
net548,245.99
_2240_,245.78
_0612_,245.06
_1086_,244.32
net125,243.9
_0955_,243.04
net124,240.9
_2229_,239.91
_0036_,239.58
_1035_,239.52
_1900_,238.94
net505,238.76
_1536_,238.6
_1244_,238.02
_2025_,237.94
_1558_,237.78
_1256_,236.4
_0710_,236.18
_0986_,235.64
_0890_,235.42
net255,235.14
_2012_,234.34
_0273_,234.26
_0997_,233.42
_0992_,232.84
_0140_,231.56
_0874_,231.3
_1564_,230.96
_0300_,230.54
_1358_,230.38
_0383_,230.28
_0132_,229.76
_1939_,229.64
_1991_,229.08
_0199_,228.66
_0759_,228.6
net123,228.56
_1482_,227.74
_0927_,227.46
_2283_,227.28
_1957_,227.04
net571,225.72
_2204_,225.55
_0365_,225.36
net508,225.19
_0429_,224.26
_1173_,223.66
_0594_,223.02
_1875_,221.84
_0326_,221.705
RF.registers\[15\]\[17\],220.96
net545,220.87
_0514_,220.685
net54,220.52
net334,220.04
net291,219.515
net405,219.415
net482,219.13
net544,218.41
_1891_,218.36
_1870_,218.3
_1259_,217.74
_0233_,217.62
net235,215.56
_0049_,214.27
_0207_,213.9
_1131_,213.82
net121,213.82
_1651_,213.64
RF.registers\[6\]\[18\],213.56
_1847_,212.72
_0567_,212.46
_0687_,212.12
_0747_,212.07
_1518_,211.78
RF.registers\[10\]\[8\],210.9
net546,210.56
_1287_,210.3
_1499_,208.44
net503,207.66
_0376_,207.64
_1549_,207.34
net308,206.88
net341,205.72
net338,205.62
_0834_,203.81
_0588_,203.315
_1997_,202.96
_0542_,202.76
net507,202.4
_2173_,202.2
_1282_,202.06
_1600_,201.28
_1781_,200.43
_0071_,200.16
_1627_,198.9
_0310_,198.42
net414,196.64
_1055_,196.62
RF.registers\[6\]\[27\],196.34
_0808_,196.12
_2103_,195.34
_0838_,195.26
_1661_,195.16
_1227_,193.94
RF.registers\[7\]\[10\],193.9
_1803_,193.6
_0925_,192.86
_1147_,192.8
_0015_,192.62
_1942_,192.1
_0523_,191.18
_1765_,190.08
_1784_,189.86
_0757_,189.1
_0358_,186.74
_0661_,186.64
_2115_,186.38
_1678_,186.2
net343,185.52
_0023_,184.42
_0513_,183.28
net572,183.1
_1101_,181.15
_2068_,180.16
_2084_,179.24
_1983_,179.14
_2003_,179.08
net458,178.24
_0361_,177.98
_1557_,177.92
_0174_,177.56
_0108_,177.545
_1331_,177.5
_0197_,177.02
_1330_,176.94
_1524_,175.36
_0332_,175.32
net504,174.74
net340,174.36
_0330_,173.755
_2056_,172.92
RF.registers\[7\]\[21\],171.68
_1641_,171.18
_1607_,169.62
net502,169.62
_0093_,168.14
_1861_,168.08
_1267_,167.64
_0392_,167.2
_0772_,166.78
_1853_,166.5
net547,165.66
_0938_,165.27
_1642_,164.6
_0085_,164.46
_0473_,163.58
_0244_,161.86
net258,161.48
_0113_,161
_0691_,160.9
_1560_,160.65
net120,160.38
_1826_,160.2
RF.registers\[7\]\[15\],160.04
_0893_,159.14
_0572_,159.1
_1176_,157.42
_1908_,157.28
_1067_,157.26
_0022_,156.72
_0027_,156.68
_0052_,155
_0582_,154.84
_0945_,154.62
_1972_,152.64
net187,151.78
_1969_,151.44
_0536_,151.3
net188,151.16
net285,150.72
_1160_,150.66
net186,150.32
_0380_,148.52
_1487_,147.82
_1350_,147.72
_1006_,147.7
_1888_,147.6
_0904_,145.42
_2170_,145.33
RF.registers\[0\]\[22\],145.16
_0795_,144.92
net533,144.78
_1064_,144.32
_2053_,143.82
_1123_,143.42
_1107_,141.8
net659,141.58
_0573_,139.13
_0668_,139.06
net236,136.8
net233,136.14
_0211_,135.92
_0415_,135.78
_2079_,135.64
_1798_,135.42
_1801_,135.1
_0044_,135.04
_1950_,134.8
net342,134.76
_1859_,133.28
_0546_,132.02
_2167_,131.04
_2095_,130.8
_0444_,130.3
_1788_,128.68
net185,127.92
_0779_,127.765
_0566_,127.2
_1730_,125.98
_2250_,125.14
net183,124.2
_1352_,124.16
_0130_,123.26
net122,122.56
net339,122.08
net231,120.46
_1876_,120.16
net184,119.44
_1572_,119.3
_0690_,119.14
_1843_,118.96
_1530_,118.76
_1275_,116.62
_1732_,115.88
_1168_,115.84
_1504_,115.26
_1782_,114.14
_1372_,113.96
_0021_,112.62
net145,110.5
_0667_,110.17
_1754_,108.18
_1130_,107.94
_2128_,106.84
_1312_,105.96
net268,103.34
_0399_,102.7
_0143_,101.76
_1520_,101.7
_0719_,100.84
_1822_,100.82
_2086_,100.66
_0001_,99.8
_1413_,98.76
_0853_,97.54
_1935_,96.8
_1345_,95.86
_1112_,93.27
_1253_,92.16
_1430_,89.18
net232,86.76
RF.registers\[4\]\[22\],85.46
_2107_,84.08
_0788_,82.44
_0765_,82.22
_0778_,80.66
_1906_,79.72
_0031_,79.405
_1804_,79.26
clknet_leaf_208_clk,77.76
_1305_,77.68
_1692_,77.34
_1878_,74.88
_0731_,74.84
clknet_leaf_92_clk,74.36
_1925_,74.32
_2146_,72.44
_0041_,71.64
_0126_,68.72
clknet_leaf_196_clk,67.92
net271,67.44
_1246_,66.96
_1264_,65.88
RF.registers\[8\]\[19\],65.52
_0168_,64.84
_2059_,62.52
_0794_,62.46
clknet_leaf_168_clk,62
clknet_leaf_11_clk,61.54
_1624_,61.48
_1913_,61.415
_2113_,61.3
_0946_,60.26
_1220_,59.08
_1333_,58.94
_1229_,58.76
clknet_leaf_28_clk,58.22
_1723_,57.16
_1201_,57.1
_0019_,57.06
_0864_,56.76
_1787_,56.4
RF.registers\[5\]\[25\],55.46
RF.registers\[5\]\[26\],55.44
_0006_,54.12
_1656_,53.72
clknet_leaf_37_clk,51.94
_2245_,51.34
_1342_,50.96
clknet_leaf_164_clk,50
clknet_leaf_197_clk,49.42
clknet_leaf_195_clk,48.375
clknet_leaf_126_clk,48.28
clknet_leaf_247_clk,48.28
_1171_,48.02
_1307_,47.96
clknet_leaf_200_clk,47.38
_1279_,47.36
clknet_leaf_16_clk,47.26
clknet_leaf_130_clk,47.18
_1814_,46.88
clknet_leaf_172_clk,46.845
clknet_leaf_240_clk,45.98
clknet_leaf_242_clk,45.82
_1755_,45.6
_1063_,45.42
clknet_leaf_5_clk,45.3
clknet_leaf_18_clk,45.3
clknet_leaf_30_clk,45.3
clknet_leaf_213_clk,45.12
clknet_leaf_3_clk,44.62
_0029_,44.6
clknet_leaf_138_clk,43.96
net337,43.88
_0306_,43.46
_1296_,42.88
clknet_leaf_206_clk,42.08
_1445_,41.8
clknet_leaf_72_clk,41.24
clknet_leaf_60_clk,40.96
clknet_leaf_9_clk,40.92
clknet_leaf_153_clk,40.04
clknet_leaf_182_clk,39.78
clknet_leaf_144_clk,39.7
clknet_leaf_156_clk,39.28
_1805_,38.78
_1505_,38.4
clknet_leaf_66_clk,37.92
clknet_leaf_166_clk,37.56
clknet_leaf_95_clk,37.48
clknet_leaf_210_clk,37.48
clknet_leaf_243_clk,37.26
clknet_leaf_82_clk,37.22
clknet_leaf_189_clk,37.02
clknet_leaf_127_clk,36.6
clknet_leaf_114_clk,36.38
clknet_leaf_91_clk,35.14
clknet_leaf_259_clk,34.8
clknet_leaf_128_clk,34.76
clknet_leaf_154_clk,34.68
clknet_leaf_0_clk,34.58
clknet_leaf_35_clk,34.5
clknet_leaf_204_clk,34.18
clknet_leaf_139_clk,33.72
clknet_leaf_188_clk,33.2
_1599_,32.54
clknet_leaf_137_clk,31.88
clknet_leaf_250_clk,31.88
clknet_leaf_74_clk,31.28
clknet_leaf_123_clk,31.28
clknet_leaf_122_clk,31
clknet_leaf_80_clk,30.82
clknet_leaf_178_clk,30.66
clknet_leaf_232_clk,30.32
clknet_leaf_68_clk,29.98
clknet_leaf_160_clk,29.86
_1450_,29.54
clknet_leaf_238_clk,29.24
clknet_leaf_174_clk,29.2
clknet_leaf_51_clk,28.7
clknet_leaf_221_clk,28.48
clknet_leaf_78_clk,28.32
clknet_leaf_171_clk,27.86
_0866_,27.78
clknet_leaf_150_clk,27.74
clknet_leaf_105_clk,27.6
clknet_leaf_258_clk,26.72
clknet_leaf_94_clk,26.64
clknet_leaf_44_clk,26.6
clknet_leaf_97_clk,26.48
clknet_leaf_184_clk,26.48
clknet_leaf_50_clk,25.72
clknet_leaf_45_clk,25.68
clknet_leaf_107_clk,25.64
clknet_leaf_175_clk,25.44
_1694_,25
clknet_leaf_222_clk,24.26
clknet_leaf_193_clk,23.88
clknet_leaf_1_clk,23.84
clknet_leaf_159_clk,23.84
clknet_leaf_248_clk,23.76
_1109_,23.26
clknet_leaf_120_clk,22.42
clknet_leaf_251_clk,21.82
clknet_leaf_8_clk,21.565
clknet_leaf_42_clk,20.46
clknet_leaf_36_clk,20.08
_1714_,19.5
_0790_,18.94
clknet_leaf_118_clk,18.82
clknet_leaf_102_clk,18.74
clknet_leaf_135_clk,18.66
clknet_leaf_134_clk,18.08
clknet_leaf_225_clk,18.08
_1398_,18.04
clknet_leaf_90_clk,17.98
clknet_leaf_220_clk,17.82
clknet_leaf_116_clk,16.56
clknet_leaf_253_clk,16.1
clknet_leaf_236_clk,16.02
_1339_,15.3
clknet_leaf_108_clk,14.76
clknet_leaf_256_clk,14.555
clknet_leaf_56_clk,13.88
clknet_leaf_228_clk,13.38
clknet_leaf_76_clk,12.42
clknet_leaf_124_clk,11.96
_1812_,11.72
clknet_leaf_99_clk,11.5
clknet_leaf_239_clk,11.5
clknet_leaf_38_clk,11.08
clknet_leaf_152_clk,10.5
clknet_leaf_40_clk,10.28
clknet_leaf_219_clk,9.2
clknet_leaf_257_clk,8.78
clknet_leaf_163_clk,8.66
RF.registers\[15\]\[12\],8.04
clknet_leaf_53_clk,7.74
_1429_,6.72
_1791_,6.4
an[0],6.21
an[1],6.21
an[2],6.21
an[3],6.21
seg_out[0],6.21
seg_out[1],6.21
seg_out[2],6.21
seg_out[3],6.21
seg_out[4],6.21
seg_out[5],6.21
seg_out[6],6.21
reset,5.97
_1411_,5.96
_1528_,5.72
RF.registers\[20\]\[5\],5
control,4.61
_0454_,3.42
clknet_leaf_217_clk,3.3
_1463_,3.2
SSD.count\[2\],2.96
net11,2.62
RF.registers\[25\]\[15\],1.72
RF.registers\[0\]\[17\],0.8
RF.registers\[4\]\[25\],0.8
_1314_,0.8
_0936_,0.46
